word,ipa,ARPAbet
iubiți,j u b i t͡sʲ,Y UW B IH
iudaism,j u d a i s m,Y UW D AE IH S M
ivorian,i v o r i a n,IH V OH R IH AE N
izma,i z m a,IH Z M AE
izraelit,i z r a e l i t,IH Z R AE EH L IH T
izvor,i z v o r,IH Z V OH R
jachetă,ʒ a k e t ə,ZH AE K EH T AX
jaguari,ʒ a ɡ u a rʲ,ZH AE G UW AE R
jaleo,ʒ a l e̯ o,ZH AE L EH OH
japonez,ʒ a p o n e z,ZH AE P OH N EH Z
jertfă,ʒ e r t f ə,ZH EH R T F AX
joc,ʒ o k,ZH OH K
joci,ʒ o t͡ʃʲ,ZH OH CH
jos,ʒ o s,ZH OH S
jucărie,ʒ u k ə r i e,ZH UW K AX R IH EH
juisa,ʒ u i s a,ZH UW IH S AE
juisați,ʒ u i s a t͡sʲ,ZH UW IH S AE
juisează,ʒ u i s e̯ a z ə,ZH UW IH S EH AE Z AX
juisez,ʒ u i s e z,ZH UW IH S EH Z
juiseze,ʒ u i s e z e,ZH UW IH S EH Z EH
juisezi,ʒ u i s e zʲ,ZH UW IH S EH Z
juisăm,ʒ u i s ə m,ZH UW IH S AX M
jupui,ʒ u p u i,ZH UW P UW IH
jurai,ʒ u r a j,ZH UW R AE Y
juram,ʒ u r a m,ZH UW R AE M
jurase,ʒ u r a s e,ZH UW R AE S EH
jure,ʒ u r e,ZH UW R EH
juri,ʒ u rʲ,ZH UW R
justificai,ʒ u s t i f i k a j,ZH UW S T IH F IH K AE Y
justificam,ʒ u s t i f i k a m,ZH UW S T IH F IH K AE M
justificase,ʒ u s t i f i k a s e,ZH UW S T IH F IH K AE S EH
justificat,ʒ u s t i f i k a t,ZH UW S T IH F IH K AE T
kidnapping,k i d n a p i ŋ,K IH D N AE P IH NG
laba,l a b a,L AE B AE
laboare,l a b o a r e,L AE B OH AE R EH
labă,l a b ə,L AE B AX
lacrima,l a k r i m a,L AE K R IH M AE
lacrimă,l a k r i m ə,L AE K R IH M AX
lam,l a m,L AE M
lansai,l a n s a j,L AE N S AE Y
lapte,l a p t e,L AE P T EH
laptele,l a p t e l e,L AE P T EH L EH
laptelui,l a p t e l u j,L AE P T EH L UW Y
larg,l a r ɡ,L AE R G
lasciv,l a s t͡ʃ i v,L AE S CH IH V
lascivitate,l a s t͡ʃ i v i t a t e,L AE S CH IH V IH T AE T EH
lase,l a s e,L AE S EH
latină,l a t i n ə,L AE T IH N AX
latri,l a t r i,L AE T R IH
laud,l a u d,L AE UW D
laude,l a u d e,L AE UW D EH
lea,l e̯ a,L EH AE
lebădă,l e b ə d ə,L EH B AX D AX
leg,l e ɡ,L EH G
legai,l e ɡ a j,L EH G AE Y
legam,l e ɡ a m,L EH G AE M
legase,l e ɡ a s e,L EH G AE S EH
legea,l e d͡ʒ e̯ a,L EH JH EH AE
legendari,l e d͡ʒ e n d a rʲ,L EH JH EH N D AE R
legene,l e d͡ʒ e n e,L EH JH EH N EH
legi,l e d͡ʒʲ,L EH JH
legământ,l e ɡ ə m ɨ n t,L EH G AX M IX N T
leie,l e j e,L EH Y EH
leoaică,l e w a j k ə,L EH W AE Y K AX
lespede,l e s p e d e,L EH S P EH D EH
lexem,l e k s e m,L EH K S EH M
liberai,l i b e r a j,L IH B EH R AE Y
liberam,l i b e r a m,L IH B EH R AE M
liberase,l i b e r a s e,L IH B EH R AE S EH
liberat,l i b e r a t,L IH B EH R AE T
liberez,l i b e r e z,L IH B EH R EH Z
libertate,l i b e r t a t e,L IH B EH R T AE T EH
libidinos,l i b i d i n o s,L IH B IH D IH N OH S
lichidă,l i k i d ə,L IH K IH D AX
ligament,l i ɡ a m e n t,L IH G AE M EH N T
limba,l i m b a,L IH M B AE
limbi,l i m b i,L IH M B IH
limbii,l i m b iː,L IH M B IH
limbile,l i m b i l e,L IH M B IH L EH
limbilor,l i m b i l o r,L IH M B IH L OH R
limita,l i m i t a,L IH M IH T AE
limitai,l i m i t a j,L IH M IH T AE Y
limitam,l i m i t a m,L IH M IH T AE M
limitară,l i m i t a r ə,L IH M IH T AE R AX
limitarăm,l i m i t a r ə m,L IH M IH T AE R AX M
limitarăți,l i m i t a r ə t sʲ,L IH M IH T AE R AX T S
limitase,l i m i t a s e,L IH M IH T AE S EH
limitasem,l i m i t a s e m,L IH M IH T AE S EH M
limitaseră,l i m i t a s e r ə,L IH M IH T AE S EH R AX
limitaserăm,l i m i t a s e r ə m,L IH M IH T AE S EH R AX M
limitaserăți,l i m i t a s e r ə t sʲ,L IH M IH T AE S EH R AX T S
limitaseși,l i m i t a s e ʃʲ,L IH M IH T AE S EH SH
limitat,l i m i t a t,L IH M IH T AE T
limitau,l i m i t a w,L IH M IH T AE W
limitași,l i m i t a ʃʲ,L IH M IH T AE SH
limitați,l i m i t a t͡sʲ,L IH M IH T AE
limitează,l i m i t e̯ a z ə,L IH M IH T EH AE Z AX
limitez,l i m i t e z,L IH M IH T EH Z
limiteze,l i m i t e z e,L IH M IH T EH Z EH
limitezi,l i m i t e zʲ,L IH M IH T EH Z
limitând,l i m i t ɨ n d,L IH M IH T IX N D
limită,l i m i t ə,L IH M IH T AX
limităm,l i m i t ə m,L IH M IH T AX M
lindic,l i n d i k,L IH N D IH K
ling,l i ŋ ɡ,L IH NG G
linge,l i n d ʒ e,L IH N D ZH EH
lingi,l i n d ʒʲ,L IH N D ZH
lingura,l i ŋ ɡ u r a,L IH NG G UW R AE
linguri,l i ŋ ɡ u rʲ,L IH NG G UW R
lingurii,l i ŋ ɡ u r iː,L IH NG G UW R IH
lingurile,l i ŋ ɡ u r i l e,L IH NG G UW R IH L EH
lingurilor,l i ŋ ɡ u r i l o r,L IH NG G UW R IH L OH R
lingură,l i ŋ ɡ u r ə,L IH NG G UW R AX
liniști,l i n i ʃ t i,L IH N IH SH T IH
liniștit,l i n i ʃ t i t,L IH N IH SH T IH T
lins,l i n s,L IH N S
lipsea,l i p s e̯ a,L IH P S EH AE
lipseai,l i p s e̯ a j,L IH P S EH AE Y
lipseam,l i p s e̯ a m,L IH P S EH AE M
lipsească,l i p s e̯ a s k ə,L IH P S EH AE S K AX
lipseau,l i p s e̯ a w,L IH P S EH AE W
lipseați,l i p s e̯ a t sʲ,L IH P S EH AE T S
lipsesc,l i p s e s k,L IH P S EH S K
lipsește,l i p s e ʃ t e,L IH P S EH SH T EH
lipsești,l i p s e ʃ tʲ,L IH P S EH SH T
lipsii,l i p s iː,L IH P S IH
lipsim,l i p s i m,L IH P S IH M
lipsiră,l i p s i r ə,L IH P S IH R AX
lipsirăm,l i p s i r ə m,L IH P S IH R AX M
lipsirăți,l i p s i r ə t sʲ,L IH P S IH R AX T S
lipsise,l i p s i s e,L IH P S IH S EH
lipsisem,l i p s i s e m,L IH P S IH S EH M
lipsiseră,l i p s i s e r ə,L IH P S IH S EH R AX
lipsiserăm,l i p s i s e r ə m,L IH P S IH S EH R AX M
lipsiserăți,l i p s i s e r ə t sʲ,L IH P S IH S EH R AX T S
lipsiseși,l i p s i s e ʃʲ,L IH P S IH S EH SH
lipsit,l i p s i t,L IH P S IH T
lipsita,l i p s i t a,L IH P S IH T AE
lipsite,l i p s i t e,L IH P S IH T EH
lipsitei,l i p s i t e j,L IH P S IH T EH Y
lipsitele,l i p s i t e l e,L IH P S IH T EH L EH
lipsitelor,l i p s i t e l o r,L IH P S IH T EH L OH R
lipsitul,l i p s i t u,L IH P S IH T UW
lipsitul,l i p s i t u l,L IH P S IH T UW L
lipsitului,l i p s i t u l u j,L IH P S IH T UW L UW Y
lipsită,l i p s i t ə,L IH P S IH T AX
lipsiși,l i p s i ʃʲ,L IH P S IH SH
lipsiți,l i p s i t͡sʲ,L IH P S IH
lipsiții,l i p s i t͡s iː,L IH P S IH IH
lipsiților,l i p s i t͡s i l o r,L IH P S IH IH L OH R
literă,l i t e r ə,L IH T EH R AX
lituania,l i t u a n i a,L IH T UW AE N IH AE
localitate,l o k a l i t a t e,L OH K AE L IH T AE T EH
locuace,l o k w a t͡ʃ e,L OH K W AE CH EH
locui,l o k u i,L OH K UW IH
locvace,l o k v a t͡ʃ e,L OH K V AE CH EH
logai,l o ɡ a j,L OH G AE Y
logam,l o ɡ a m,L OH G AE M
logase,l o ɡ a s e,L OH G AE S EH
logat,l o ɡ a t,L OH G AE T
lovea,l o v e̯ a,L OH V EH AE
lovim,l o v i m,L OH V IH M
lovit,l o v i t,L OH V IH T
lsd,e l e s d e,EH L EH S D EH
lua,l u a,L UW AE
luam,l u a m,L UW AE M
lubrifia,l u b r i f i a,L UW B R IH F IH AE
lubrifiai,l u b r i f i a j,L UW B R IH F IH AE Y
lubrifiant,l u b r i f i a n t,L UW B R IH F IH AE N T
lubrifie,l u b r i f i e,L UW B R IH F IH EH
lubrifiez,l u b r i f i e z,L UW B R IH F IH EH Z
luceam,l u t͡ʃ e̯ a m,L UW CH EH AE M
lucia,l u t ʃ j a,L UW T SH Y AE
lucian,l u t͡ʃ j a n,L UW CH Y AE N
lucii,l u t͡ʃ i j,L UW CH IH Y
lucrai,l u k r a j,L UW K R AE Y
lucram,l u k r a m,L UW K R AE M
lucrase,l u k r a s e,L UW K R AE S EH
lucrez,l u k r e z,L UW K R EH Z
lucreze,l u k r e z e,L UW K R EH Z EH
lucru,l u k r u,L UW K R UW
lucrul,l u k r u,L UW K R UW
lucrul,l u k r u l,L UW K R UW L
lucrului,l u k r u l u j,L UW K R UW L UW Y
lucruri,l u k r u rʲ,L UW K R UW R
lucrurile,l u k r u r i l e,L UW K R UW R IH L EH
lucrurilor,l u k r u r i l o r,L UW K R UW R IH L OH R
lume,l u m e,L UW M EH
lumi,l u mʲ,L UW M
luminat,l u m i n a t,L UW M IH N AE T
lumini,l u m i nʲ,L UW M IH N
lumină,l u m i n ə,L UW M IH N AX
lună,l u n ə,L UW N AX
lup,l u p,L UW P
lupi,l u pʲ,L UW P
lupt,l u p t,L UW P T
luxai,l u k s a j,L UW K S AE Y
luxam,l u k s a m,L UW K S AE M
luxase,l u k s a s e,L UW K S AE S EH
luxez,l u k s e z,L UW K S EH Z
lăbar,l ə b a r,L AX B AE R
lăm,l ə m,L AX M
lăsa,l ə s a,L AX S AE
macabra,m a k a b r a,M AE K AE B R AE
macabre,m a k a b r e,M AE K AE B R EH
macabrei,m a k a b r e j,M AE K AE B R EH Y
macabrele,m a k a b r e l e,M AE K AE B R EH L EH
macabrelor,m a k a b r e l o r,M AE K AE B R EH L OH R
macabri,m a k a b r i,M AE K AE B R IH
macabrii,m a k a b r i j,M AE K AE B R IH Y
macabrilor,m a k a b r i l o r,M AE K AE B R IH L OH R
macabru,m a k a b r u,M AE K AE B R UW
macabrul,m a k a b r u,M AE K AE B R UW
macabrul,m a k a b r u l,M AE K AE B R UW L
macabrului,m a k a b r u l u j,M AE K AE B R UW L UW Y
macabră,m a k a b r ə,M AE K AE B R AX
macedonean,m a t͡ʃ e d o n e̯ a n,M AE CH EH D OH N EH AE N
macedoneancă,m a t͡ʃ e d o n e̯ a n k ə,M AE CH EH D OH N EH AE N K AX
macedonia,m a t͡ʃ e d o n i a,M AE CH EH D OH N IH AE
macine,m a t͡ʃ i n e,M AE CH IH N EH
macini,m a t͡ʃ i nʲ,M AE CH IH N
madalina,m a d a l i n a,M AE D AE L IH N AE
maiou,m a j o w,M AE Y OH W
majoritate,m a ʒ o r i t a t e,M AE ZH OH R IH T AE T EH
maltratai,m a l t r a t a j,M AE L T R AE T AE Y
maltratam,m a l t r a t a m,M AE L T R AE T AE M
maltratase,m a l t r a t a s e,M AE L T R AE T AE S EH
manechin,m a n e k i n,M AE N EH K IH N
manechine,m a n e k i n e,M AE N EH K IH N EH
manechinele,m a n e k i n e l e,M AE N EH K IH N EH L EH
manechinelor,m a n e k i n e l o r,M AE N EH K IH N EH L OH R
manechinul,m a n e k i n u,M AE N EH K IH N UW
manechinul,m a n e k i n u l,M AE N EH K IH N UW L
manechinului,m a n e k i n u l u j,M AE N EH K IH N UW L UW Y
marcai,m a r k a j,M AE R K AE Y
marcam,m a r k a m,M AE R K AE M
marcase,m a r k a s e,M AE R K AE S EH
marcat,m a r k a t,M AE R K AE T
marcau,m a r k a w,M AE R K AE W
marchez,m a r k e z,M AE R K EH Z
mardii,m a r d i j,M AE R D IH Y
mari,m a rʲ,M AE R
marijuana,m a r i h w a n a,M AE R IH HH W AE N AE
marijuana,m a r i w a n a,M AE R IH W AE N AE
maro,m a ɾ o,M AE DX OH
martirizai,m a r t i r i z a j,M AE R T IH R IH Z AE Y
martirizam,m a r t i r i z a m,M AE R T IH R IH Z AE M
martirizase,m a r t i r i z a s e,M AE R T IH R IH Z AE S EH
masam,m a s a m,M AE S AE M
masase,m a s a s e,M AE S AE S EH
masat,m a s a t,M AE S AE T
masau,m a s a w,M AE S AE W
mascul,m a s k u l,M AE S K UW L
masculine,m a s k u l i n e,M AE S K UW L IH N EH
masculinitate,m a s k u l i n i t a t e,M AE S K UW L IH N IH T AE T EH
masiv,m a s i v,M AE S IH V
masturba,m a s t u r b a,M AE S T UW R B AE
masturbai,m a s t u r b a j,M AE S T UW R B AE Y
masturbam,m a s t u r b a m,M AE S T UW R B AE M
masturbară,m a s t u r b a r ə,M AE S T UW R B AE R AX
masturbarăm,m a s t u r b a r ə m,M AE S T UW R B AE R AX M
masturbarăți,m a s t u r b a r ə t͡sʲ,M AE S T UW R B AE R AX
masturbase,m a s t u r b a s e,M AE S T UW R B AE S EH
masturbaseră,m a s t u r b a s e r ə,M AE S T UW R B AE S EH R AX
masturbaserăm,m a s t u r b a s e r ə m,M AE S T UW R B AE S EH R AX M
masturbaserăți,m a s t u r b a s e r ə t͡sʲ,M AE S T UW R B AE S EH R AX
masturbaseși,m a s t u r b a s e ʃʲ,M AE S T UW R B AE S EH SH
masturbat,m a s t u r b a t,M AE S T UW R B AE T
masturbata,m a s t u r b a t a,M AE S T UW R B AE T AE
masturbate,m a s t u r b a t e,M AE S T UW R B AE T EH
masturbatei,m a s t u r b a t e j,M AE S T UW R B AE T EH Y
masturbatele,m a s t u r b a t e l e,M AE S T UW R B AE T EH L EH
masturbatelor,m a s t u r b a t e l o r,M AE S T UW R B AE T EH L OH R
masturbator,m a s t u r b a t o r,M AE S T UW R B AE T OH R
masturbatul,m a s t u r b a t u,M AE S T UW R B AE T UW
masturbatul,m a s t u r b a t u l,M AE S T UW R B AE T UW L
masturbatului,m a s t u r b a t u l u j,M AE S T UW R B AE T UW L UW Y
masturbată,m a s t u r b a t ə,M AE S T UW R B AE T AX
masturbau,m a s t u r b a w,M AE S T UW R B AE W
masturbași,m a s t u r b a ʃʲ,M AE S T UW R B AE SH
masturbați,m a s t u r b a t͡sʲ,M AE S T UW R B AE
masturbații,m a s t u r b a t͡s iː,M AE S T UW R B AE IH
masturbaților,m a s t u r b a t͡s i l o r,M AE S T UW R B AE IH L OH R
masturbează,m a s t u r b e̯ a z ə,M AE S T UW R B EH AE Z AX
masturbez,m a s t u r b e z,M AE S T UW R B EH Z
masturbeze,m a s t u r b e z e,M AE S T UW R B EH Z EH
masturbezi,m a s t u r b e zʲ,M AE S T UW R B EH Z
masturbând,m a s t u r b ɨ n d,M AE S T UW R B IX N D
masturbă,m a s t u r b ə,M AE S T UW R B AX
masturbăm,m a s t u r b ə m,M AE S T UW R B AX M
matematică,m a t e m a t i k ə,M AE T EH M AE T IH K AX
maturitate,m a t u r i t a t e,M AE T UW R IH T AE T EH
mea,m e̯ a,M EH AE
mediai,m e d i a j,M EH D IH AE Y
mediam,m e d i a m,M EH D IH AE M
mediase,m e d i a s e,M EH D IH AE S EH
mediat,m e d i a t,M EH D IH AE T
mediem,m e d i e m,M EH D IH EH M
mei,m e j,M EH Y
melanj,m e l a n ʒ,M EH L AE N ZH
mele,m e l e,M EH L EH
memoria,m e m o r i a,M EH M OH R IH AE
memorie,m e m o r i e,M EH M OH R IH EH
memorizai,m e m o r i z a j,M EH M OH R IH Z AE Y
memorizam,m e m o r i z a m,M EH M OH R IH Z AE M
memorizase,m e m o r i z a s e,M EH M OH R IH Z AE S EH
meniu,m e n j u,M EH N Y UW
mergem,m e r d͡ʒ e m,M EH R JH EH M
merit,m e r i t,M EH R IH T
meritai,m e r i t a j,M EH R IH T AE Y
meritam,m e r i t a m,M EH R IH T AE M
meritase,m e r i t a s e,M EH R IH T AE S EH
meritat,m e r i t a t,M EH R IH T AE T
merite,m e r i t e,M EH R IH T EH
mersi,m e r s i,M EH R S IH
mic,m i k,M IH K
mica,m i k a,M IH K AE
mici,m i t͡ʃʲ,M IH CH
mică,m i k ə,M IH K AX
mie,m i e,M IH EH
mihai,m i h a j,M IH HH AE Y
mii,m iː,M IH
mila,m i l a,M IH L AE
mile,m i l e,M IH L EH
militar,s o l d a t,S OH L D AE T
milos,m i l o s,M IH L OH S
milă,m i l ə,M IH L AX
minge,m i n d ʒ e,M IH N D ZH EH
mingi,m i n d͡ʒʲ,M IH N JH
minimalizam,m i n i m a l i z a m,M IH N IH M AE L IH Z AE M
minimalizase,m i n i m a l i z a s e,M IH N IH M AE L IH Z AE S EH
minoritate,m i n o r i t a t e,M IH N OH R IH T AE T EH
mint,m i n t,M IH N T
minte,m i n t e,M IH N T EH
minuscule,m i n u s k u l e,M IH N UW S K UW L EH
minusculi,m i n u s k u lʲ,M IH N UW S K UW L
minusculă,m i n u s k u l ə,M IH N UW S K UW L AX
minut,m i n u t,M IH N UW T
mioveni,m i o v ɛ nʲ,M IH OH V EH N
mirai,m i r a j,M IH R AE Y
miram,m i r a m,M IH R AE M
mirandeză,m i r a n d e z ə,M IH R AE N D EH Z AX
mirase,m i r a s e,M IH R AE S EH
miri,m i rʲ,M IH R
misterioasa,m i s t e r i o̯ a s a,M IH S T EH R IH OH AE S AE
misterioase,m i s t e r i o̯ a s e,M IH S T EH R IH OH AE S EH
misterioasei,m i s t e r i o̯ a s e j,M IH S T EH R IH OH AE S EH Y
misterioasele,m i s t e r i o̯ a s e l e,M IH S T EH R IH OH AE S EH L EH
misterioaselor,m i s t e r i o̯ a s e l o r,M IH S T EH R IH OH AE S EH L OH R
misterioasă,m i s t e r i o̯ a s ə,M IH S T EH R IH OH AE S AX
misterios,m i s t e r i o s,M IH S T EH R IH OH S
misteriosul,m i s t e r i o s u,M IH S T EH R IH OH S UW
misteriosul,m i s t e r i o s u l,M IH S T EH R IH OH S UW L
misteriosului,m i s t e r i o s u l u j,M IH S T EH R IH OH S UW L UW Y
misterioși,m i s t e r i o ʃʲ,M IH S T EH R IH OH SH
misterioșii,m i s t e r i o ʃ i j,M IH S T EH R IH OH SH IH Y
misterioșilor,m i s t e r i o ʃ i l o r,M IH S T EH R IH OH SH IH L OH R
mistificai,m i s t i f i k a j,M IH S T IH F IH K AE Y
mistificam,m i s t i f i k a m,M IH S T IH F IH K AE M
mistificase,m i s t i f i k a s e,M IH S T IH F IH K AE S EH
mistificat,m i s t i f i k a t,M IH S T IH F IH K AE T
mizericordie,m i z e r i k o r d i e,M IH Z EH R IH K OH R D IH EH
mișca,m i ʃ k a,M IH SH K AE
mișcare,m i ʃ k a r e,M IH SH K AE R EH
mișto,m i ʃ t o,M IH SH T OH
moarte,m o̯ a r t e,M OH AE R T EH
moartă,m o̯ a r t ə,M OH AE R T AX
mobil,m o b i l,M OH B IH L
modalitate,m o d a l i t a t e,M OH D AE L IH T AE T EH
modifica,m o d i f i k a,M OH D IH F IH K AE
modificai,m o d i f i k a j,M OH D IH F IH K AE Y
modificam,m o d i f i k a m,M OH D IH F IH K AE M
modificase,m o d i f i k a s e,M OH D IH F IH K AE S EH
modificat,m o d i f i k a t,M OH D IH F IH K AE T
modificata,m o d i f i k a t a,M OH D IH F IH K AE T AE
moi,m o j,M OH Y
moldova,m o l d o v a,M OH L D OH V AE
moldovean,m o l d o v e̯ a n,M OH L D OH V EH AE N
moldovenească,m o l d o v e n e̯ a s k ə,M OH L D OH V EH N EH AE S K AX
moldovenesc,m o l d o v e n e s k,M OH L D OH V EH N EH S K
moldovenește,m o l d o v e n e ʃ t e,M OH L D OH V EH N EH SH T EH
moldovenești,m o l d o v e n e ʃ tʲ,M OH L D OH V EH N EH SH T
molie,m o l i e,M OH L IH EH
moment,m o m e n t,M OH M EH N T
momente,m o m e n t e,M OH M EH N T EH
monocrom,m o n o k r o m,M OH N OH K R OH M
monogamie,m o n o ɡ a m i e,M OH N OH G AE M IH EH
mor,m o r,M OH R
morcov,m o r k o v,M OH R K OH V
mori,m o rʲ,M OH R
mort,m o r t,M OH R T
morții,m o r t͡s iː,M OH R IH
moscova,m o s k o v a,M OH S K OH V AE
motiv,m o t i v,M OH T IH V
motive,m o t i v e,M OH T IH V EH
muista,m u i s t a,M UW IH S T AE
muistă,m u i s t ə,M UW IH S T AX
mulgeam,m u l d͡ʒ e̯ a m,M UW L JH EH AE M
multiplicai,m u l t i p l i k a j,M UW L T IH P L IH K AE Y
multiplicam,m u l t i p l i k a m,M UW L T IH P L IH K AE M
multiplicase,m u l t i p l i k a s e,M UW L T IH P L IH K AE S EH
multiplicat,m u l t i p l i k a t,M UW L T IH P L IH K AE T
multiplici,m u l t i p l i t͡ʃʲ,M UW L T IH P L IH CH
multipolaritate,m u l t i p o l a r i t a t e,M UW L T IH P OH L AE R IH T AE T EH
mulți,m u l t͡sʲ,M UW L
mulțumea,m u l t͡s u m e̯ a,M UW L UW M EH AE
mulțumeai,m u l t͡s u m e̯ a j,M UW L UW M EH AE Y
mulțumeam,m u l t͡s u m e̯ a m,M UW L UW M EH AE M
mulțumească,m u l t͡s u m e̯ a s k ə,M UW L UW M EH AE S K AX
mulțumeau,m u l t͡s u m e̯ a w,M UW L UW M EH AE W
mulțumeați,m u l t͡s u m e̯ a t͡sʲ,M UW L UW M EH AE
mulțumesc,m u l t͡s u m e s k,M UW L UW M EH S K
mulțumește,m u l t͡s u m e ʃ t e,M UW L UW M EH SH T EH
mulțumești,m u l t͡s u m e ʃ tʲ,M UW L UW M EH SH T
mulțumi,m u l t͡s u m i,M UW L UW M IH
mulțumii,m u l t͡s u m iː,M UW L UW M IH
mulțumim,m u l t͡s u m i m,M UW L UW M IH M
mulțumind,m u l t͡s u m i n d,M UW L UW M IH N D
mulțumiră,m u l t͡s u m i r ə,M UW L UW M IH R AX
mulțumirăm,m u l t͡s u m i r ə m,M UW L UW M IH R AX M
mulțumirăți,m u l t͡s u m i r ə t͡sʲ,M UW L UW M IH R AX
mulțumise,m u l t͡s u m i s e,M UW L UW M IH S EH
mulțumisem,m u l t͡s u m i s e m,M UW L UW M IH S EH M
mulțumiseră,m u l t͡s u m i s e r ə,M UW L UW M IH S EH R AX
mulțumiserăm,m u l t͡s u m i s e r ə m,M UW L UW M IH S EH R AX M
mulțumiserăți,m u l t͡s u m i s e r ə t͡sʲ,M UW L UW M IH S EH R AX
mulțumiseși,m u l t͡s u m i s e ʃʲ,M UW L UW M IH S EH SH
mulțumit,m u l t͡s u m i t,M UW L UW M IH T
mulțumita,m u l t͡s u m i t a,M UW L UW M IH T AE
mulțumite,m u l t͡s u m i t e,M UW L UW M IH T EH
mulțumitei,m u l t͡s u m i t e j,M UW L UW M IH T EH Y
mulțumitele,m u l t͡s u m i t e l e,M UW L UW M IH T EH L EH
mulțumitelor,m u l t͡s u m i t e l o r,M UW L UW M IH T EH L OH R
mulțumitul,m u l t͡s u m i t u,M UW L UW M IH T UW
mulțumitul,m u l t͡s u m i t u l,M UW L UW M IH T UW L
mulțumitului,m u l t͡s u m i t u l u j,M UW L UW M IH T UW L UW Y
mulțumită,m u l t͡s u m i t ə,M UW L UW M IH T AX
mulțumiși,m u l t͡s u m i ʃʲ,M UW L UW M IH SH
mulțumiți,m u l t͡s u m i t͡sʲ,M UW L UW M IH
mulțumiții,m u l t͡s u m i t͡s iː,M UW L UW M IH IH
mulțumiților,m u l t͡s u m i t͡s i l o r,M UW L UW M IH IH L OH R
mumu,m u m u,M UW M UW
muntenia,m u n t e n i a,M UW N T EH N IH AE
munți,m u n t sʲ,M UW N T S
murai,m u r a j,M UW R AE Y
muram,m u r a m,M UW R AE M
murase,m u r a s e,M UW R AE S EH
murat,m u r a t,M UW R AE T
murea,m u r e̯ a,M UW R EH AE
murez,m u r e z,M UW R EH Z
muri,m u r i,M UW R IH
muribund,m u r i b u n̪ d̪,M UW R IH B UW
murim,m u r i m,M UW R IH M
murind,m u r i n d,M UW R IH N D
murit,m u r i t,M UW R IH T
muriți,m u r i t͡sʲ,M UW R IH
murmur,m u r m u r,M UW R M UW R
murmurai,m u r m u r a j,M UW R M UW R AE Y
murmuram,m u r m u r a m,M UW R M UW R AE M
murmurase,m u r m u r a s e,M UW R M UW R AE S EH
murmurat,m u r m u r a t,M UW R M UW R AE T
murmure,m u r m u r e,M UW R M UW R EH
murmuri,m u r m u rʲ,M UW R M UW R
mustre,m u s t r e,M UW S T R EH
mutai,m u t a j,M UW T AE Y
mutam,m u t a m,M UW T AE M
mutase,m u t a s e,M UW T AE S EH
mutat,m u t a t,M UW T AE T
mute,m u t e,M UW T EH
mușca,m u ʃ k a,M UW SH K AE
mâine,m ɨ j n e,M IX Y N EH
mân,m ɨ n,M IX N
mânca,m ɨ n k a,M IX N K AE
mâncai,m ɨ n k a j,M IX N K AE Y
mâncam,m ɨ n k a m,M IX N K AE M
mâncară,m ɨ n k a r ə,M IX N K AE R AX
mâncarăm,m ɨ n k a r ə m,M IX N K AE R AX M
mâncarăți,m ɨ n k a r ə t͡sʲ,M IX N K AE R AX
mâncase,m ɨ n k a s e,M IX N K AE S EH
mâncasem,m ɨ n k a s e m,M IX N K AE S EH M
mâncaseră,m ɨ n k a s e r ə,M IX N K AE S EH R AX
mâncaserăm,m ɨ n k a s e r ə m,M IX N K AE S EH R AX M
mâncaserăți,m ɨ n k a s e r ə t͡sʲ,M IX N K AE S EH R AX
mâncaseși,m ɨ n k a s e ʃʲ,M IX N K AE S EH SH
mâncat,m ɨ n k a t,M IX N K AE T
mâncau,m ɨ n k a w,M IX N K AE W
mâncași,m ɨ n k a ʃʲ,M IX N K AE SH
mâncați,m ɨ ŋ k a t͡sʲ,M IX NG K AE
mâncând,m ɨ n k ɨ n d,M IX N K IX N D
mâncă,m ɨ n k ə,M IX N K AX
mâncăm,m ɨ n k ə m,M IX N K AX M
mâni,m ɨ nʲ,M IX N
măcelărie,m ə t͡ʃ e l ə r i e,M AX CH EH L AX R IH EH
mănuși,m ə n u ʃʲ,M AX N UW SH
mănușă,m ə n u ʃ ə,M AX N UW SH AX
mănânc,m ə n ɨ n k,M AX N IX N K
mănânce,m ə n ɨ n t͡ʃ e,M AX N IX N CH EH
mănânci,m ə n ɨ n t͡ʃʲ,M AX N IX N CH
mănâncă,m ə n ɨ n k ə,M AX N IX N K AX
mărturisea,m ə r t u r i s e̯ a,M AX R T UW R IH S EH AE
mărturiseai,m ə r t u r i s e̯ a j,M AX R T UW R IH S EH AE Y
mărturiseam,m ə r t u r i s e̯ a m,M AX R T UW R IH S EH AE M
mărturisească,m ə r t u r i s e̯ a s k ə,M AX R T UW R IH S EH AE S K AX
mărturiseau,m ə r t u r i s e̯ a w,M AX R T UW R IH S EH AE W
mărturiseați,m ə r t u r i s e̯ a t sʲ,M AX R T UW R IH S EH AE T S
mărturisesc,m ə r t u r i s e s k,M AX R T UW R IH S EH S K
mărturisește,m ə r t u r i s e ʃ t e,M AX R T UW R IH S EH SH T EH
mărturisești,m ə r t u r i s e ʃ tʲ,M AX R T UW R IH S EH SH T
mărturisi,m ə r t u r i s i,M AX R T UW R IH S IH
mărturisii,m ə r t u r i s iː,M AX R T UW R IH S IH
mărturisim,m ə r t u r i s i m,M AX R T UW R IH S IH M
mărturisind,m ə r t u r i s i n d,M AX R T UW R IH S IH N D
