word,ipa,ARPAbet
néré,n e ʁ e,N EH EH
nés,n e,N EH
nétiquette,n e t i k ɛ t,N EH T IH K EH T
nétiquettement,n e t i k ɛ t m ɑ̃,N EH T IH K EH T M AA
névralgie,n e v ʁ a l ʒ i,N EH V AE L ZH IH
névraxe,n e v ʁ a k s,N EH V AE K S
névrose,n e v ʁ o z,N EH V OH Z
névrotique,n e v ʁ ɔ t i k,N EH V AO T IH K
nîmes,n i m,N IH M
nôtre,n o t ʁ,N OH T
nôtres,n o t ʁ,N OH T
nûment,n y m ɑ̃,N M AA
nœud,n ø,N
nœuds,n ø,N
o,o,OH
oasis,ɔ a z i s,AO AE Z IH S
obfuscation,ɔ p f y s k a s j ɔ̃,AO P F S K AE S Y AO
obit,ɔ b i t,AO B IH T
obituaire,ɔ b i t ɥ ɛ ʁ,AO B IH T EH
objecter,ɔ b ʒ ɛ k t e,AO B ZH EH K T EH
objectif,ɔ b ʒ ɛ k t i f,AO B ZH EH K T IH F
objectifs,ɔ b ʒ ɛ k t i f,AO B ZH EH K T IH F
objective,ɔ b ʒ ɛ k t i v,AO B ZH EH K T IH V
objectives,ɔ b ʒ ɛ k t i v,AO B ZH EH K T IH V
objectivité,ɔ b ʒ ɛ k t i v i t e,AO B ZH EH K T IH V IH T EH
objectivités,ɔ b ʒ ɛ k t i v i t e,AO B ZH EH K T IH V IH T EH
objet,ɔ b ʒ ɛ,AO B ZH EH
oblat,ɔ b l a,AO B L AE
obligataire,ɔ b l i ɡ a t ɛ ʁ,AO B L IH G AE T EH
obligatoire,ɔ b l i ɡ a t w a ʁ,AO B L IH G AE T W AE
obligatoirement,ɔ b l i ɡ a t w a ʁ m ɑ̃,AO B L IH G AE T W AE M AA
obligatoires,ɔ b l i ɡ a t w a ʁ,AO B L IH G AE T W AE
oblige,ɔ b l i ʒ,AO B L IH ZH
obligeai,ɔ b l i ʒ e,AO B L IH ZH EH
obligeance,ɔ b l i ʒ ɑ̃ s,AO B L IH ZH AA S
obliger,ɔ b l i ʒ e,AO B L IH ZH EH
obligé,ɔ b l i ʒ e,AO B L IH ZH EH
oblique,ɔ b l i k,AO B L IH K
oblitérais,ɔ b l i t e ʁ ɛ,AO B L IH T EH EH
oblong,ɔ b l ɔ̃,AO B L AO
obnubilation,ɔ b n y b i l a s j ɔ̃,AO B N B IH L AE S Y AO
obnubiler,ɔ b n y b i l e,AO B N B IH L EH
obrepticement,ɔ b ʁ ɛ p t i s m ɑ̃,AO B EH P T IH S M AA
obscur,ɔ p s k y ʁ,AO P S K
obscurci,ɔ p s k y ʁ s i,AO P S K S IH
obscurcir,ɔ p s k y ʁ s i ʁ,AO P S K S IH
obscurcira,ɔ p s k y ʁ s i ʁ a,AO P S K S IH AE
obscurcirai,ɔ p s k y ʁ s i ʁ e,AO P S K S IH EH
obscurciraient,ɔ p s k y ʁ s i ʁ ɛ,AO P S K S IH EH
obscurcirais,ɔ p s k y ʁ s i ʁ ɛ,AO P S K S IH EH
obscurcirait,ɔ p s k y ʁ s i ʁ ɛ,AO P S K S IH EH
obscurciras,ɔ p s k y ʁ s i ʁ ɑ,AO P S K S IH AA
obscurcirent,ɔ p s k y ʁ s i ʁ,AO P S K S IH
obscurcirez,ɔ p s k y ʁ s i ʁ e,AO P S K S IH EH
obscurciriez,ɔ p s k y ʁ s i ʁ j e,AO P S K S IH Y EH
obscurcirions,ɔ p s k y ʁ s i ʁ j ɔ̃,AO P S K S IH Y AO
obscurcirons,ɔ p s k y ʁ s i ʁ ɔ̃,AO P S K S IH AO
obscurciront,ɔ p s k y ʁ s i ʁ ɔ̃,AO P S K S IH AO
obscurcis,ɔ p s k y ʁ s i,AO P S K S IH
obscurcissaient,ɔ p s k y ʁ s i s ɛ,AO P S K S IH S EH
obscurcissais,ɔ p s k y ʁ s i s ɛ,AO P S K S IH S EH
obscurcissait,ɔ p s k y ʁ s i s ɛ,AO P S K S IH S EH
obscurcissant,ɔ p s k y ʁ s i s ɑ̃,AO P S K S IH S AA
obscurcisse,ɔ p s k y ʁ s i s,AO P S K S IH S
obscurcissent,ɔ p s k y ʁ s i s,AO P S K S IH S
obscurcisses,ɔ p s k y ʁ s i s,AO P S K S IH S
obscurcissez,ɔ p s k y ʁ s i s e,AO P S K S IH S EH
obscurcissiez,ɔ p s k y ʁ s i s j e,AO P S K S IH S Y EH
obscurcissions,ɔ p s k y ʁ s i s j ɔ̃,AO P S K S IH S Y AO
obscurcissons,ɔ p s k y ʁ s i s ɔ̃,AO P S K S IH S AO
obscurcit,ɔ p s k y ʁ s i,AO P S K S IH
obscurcîmes,ɔ p s k y ʁ s i m,AO P S K S IH M
obscurcît,ɔ p s k y ʁ s i,AO P S K S IH
obscurcîtes,ɔ p s k y ʁ s i t,AO P S K S IH T
obscure,ɔ p s k y ʁ,AO P S K
obscurité,ɔ p s k y ʁ i t e,AO P S K IH T EH
obscène,ɔ p s ɛ n,AO P S EH N
obscènement,ɔ p s ɛ n m ɑ̃,AO P S EH N M AA
observance,ɔ p s ɛ ʁ v ɑ̃ s,AO P S EH V AA S
observateur,ɔ p s ɛ ʁ v a t œ ʁ,AO P S EH V AE T AE
observation,ɔ p s ɛ ʁ v a s j ɔ̃,AO P S EH V AE S Y AO
observer,ɔ p s ɛ ʁ v e,AO P S EH V EH
obsessif,ɔ p s e s i f,AO P S EH S IH F
obsession,ɔ p s ɛ s j ɔ̃,AO P S EH S Y AO
obsessive,ɔ p s ɛ s i v,AO P S EH S IH V
obsidienne,ɔ p s i d j ɛ n,AO P S IH D Y EH N
obsolescente,ɔ p s ɔ l ɛ s ɑ̃ t,AO P S AO L EH S AA T
obsolète,ɔ p s ɔ l ɛ t,AO P S AO L EH T
obsolètes,ɔ p s ɔ l ɛ t,AO P S AO L EH T
obstacle,ɔ p s t a k l,AO P S T AE K L
obstiner,ɔ p s t i n e,AO P S T IH N EH
obstiné,ɔ p s t i n e,AO P S T IH N EH
obstruction,ɔ p s t ʁ y k s j ɔ̃,AO P S T K S Y AO
obsèque,ɔ p s ɛ k,AO P S EH K
obsèques,ɔ p s ɛ k,AO P S EH K
obséder,ɔ p s e d e,AO P S EH D EH
obtempérer,ɔ p t ɑ̃ p e ʁ e,AO P T AA P EH EH
obtenir,ɔ p t ə n i ʁ,AO P T AX N IH
obturante,ɔ b t y ʁ ɑ̃ t,AO B T AA T
obturer,ɔ p t y ʁ e,AO P T EH
obtus,ɔ p t y,AO P T
obtusangle,ɔ p t y z ɑ̃ ɡ l,AO P T Z AA G L
obtuse,ɔ p t y z,AO P T Z
obus,o b y,OH B
obus,ɔ b y,AO B
obusier,o b y z j e,OH B Z Y EH
obusier,ɔ b y z j e,AO B Z Y EH
obusite,o b y z i t,OH B Z IH T
obusite,ɔ b y z i t,AO B Z IH T
obvie,ɔ b v i,AO B V IH
obvient,ɔ b v i,AO B V IH
obvient,ɔ b v j ɛ̃,AO B V Y EH
obédience,ɔ b e d j ɑ̃ s,AO B EH D Y AA S
obéir,ɔ b e i ʁ,AO B EH IH
obéissance,ɔ b e i s ɑ̃ s,AO B EH IH S AA S
obéissant,ɔ b e i s ɑ̃,AO B EH IH S AA
obélisque,ɔ b e l i s k,AO B EH L IH S K
obéré,ɔ b e ʁ e,AO B EH EH
obésité,ɔ b e z i t e,AO B EH Z IH T EH
occase,ɔ k a z,AO K AE Z
occasion,ɔ k a z j ɔ̃,AO K AE Z Y AO
occasionnellement,ɔ k a z j ɔ n ɛ l m ɑ̃,AO K AE Z Y AO N EH L M AA
occasionner,ɔ k a z j ɔ n e,AO K AE Z Y AO N EH
occident,ɔ k s i d ɑ̃,AO K S IH D AA
occidental,ɔ k s i d ɑ̃ t a l,AO K S IH D AA T AE L
occidentale,ɔ k s i d ɑ̃ t a l,AO K S IH D AA T AE L
occidentales,ɔ k s i d ɑ̃ t a l,AO K S IH D AA T AE L
occidentalisation,ɔ k s i d ɑ̃ t a l i z a s j ɔ̃,AO K S IH D AA T AE L IH Z AE S Y AO
occidentaux,ɔ k s i d ɑ̃ t o,AO K S IH D AA T OH
occidents,ɔ k s i d ɑ̃,AO K S IH D AA
occipital,ɔ k s i p i t a l,AO K S IH P IH T AE L
occiput,ɔ k s i p y t,AO K S IH P T
occire,ɔ k s i ʁ,AO K S IH
occitan,ɔ k s i t ɑ̃,AO K S IH T AA
occitanie,ɔ k s i t a n i,AO K S IH T AE N IH
occlusive,ɔ k l y z i v,AO K L Z IH V
occulte,ɔ k y l t,AO K L T
occultement,ɔ k y l t ə m ɑ̃,AO K L T AX M AA
occupant,ɔ k y p ɑ̃,AO K P AA
occupation,ɔ k y p a s j ɔ̃,AO K P AE S Y AO
occuper,ɔ k y p e,AO K P EH
occupé,ɔ k y p e,AO K P EH
occurrence,ɔ k y ʁ ɑ̃ s,AO K AA S
ocellaire,ɔ s ɛ l ɛ ʁ,AO S EH L EH
ocelot,o s l o,OH S L OH
ocelot,ɔ s l o,AO S L OH
och,ɔ ʃ,AO SH
ochlocratie,ɔ k l ɔ k ʁ a s i,AO K L AO K AE S IH
ocieuse,ɔ s j ø z,AO S Y Z
ocieux,ɔ s j ø,AO S Y
ocre,ɔ k ʁ,AO K
octante,ɔ k t ɑ̃ t,AO K T AA T
octantième,ɔ k t ɑ̃ t j ɛ m,AO K T AA T Y EH M
octet,ɔ k t ɛ,AO K T EH
octidi,ɔ k t i d i,AO K T IH D IH
octobre,ɔ k t ɔ b ʁ,AO K T AO B
octogonal,ɔ k t o ɡ o n a l,AO K T OH G OH N AE L
octogone,ɔ k t o ɡ o n,AO K T OH G OH N
octomère,ɔ k t o m ɛ ʁ,AO K T OH M EH
octomériser,ɔ k t o m e ʁ i z e,AO K T OH M EH IH Z EH
octopode,ɔ k t o p ɔ d,AO K T OH P AO D
octosyllabique,ɔ k t ɔ s i l a b i k,AO K T AO S IH L AE B IH K
octovalente,ɔ k t ɔ v a l ɑ̃ t,AO K T AO V AE L AA T
octroi,ɔ k t ʁ w a,AO K T W AE
octroyer,ɔ k t ʁ w a j e,AO K T W AE Y EH
octroyer,ɔ k t ʁ w ɑ j e,AO K T W AA Y EH
octuple,ɔ k t y p l,AO K T P L
oculaire,ɔ k y l ɛ ʁ,AO K L EH
oculaires,ɔ k y l ɛ ʁ,AO K L EH
océan,ɔ s e ɑ̃,AO S EH AA
océane,ɔ s e a n,AO S EH AE N
océanie,ɔ s e a n i,AO S EH AE N IH
océanien,ɔ s e a n j ɛ̃,AO S EH AE N Y EH
océanique,ɔ s e a n i k,AO S EH AE N IH K
océanne,ɔ s e a n,AO S EH AE N
océanographie,ɔ s e a n ɔ ɡ ʁ a f i,AO S EH AE N AO G AE F IH
océanographies,ɔ s e a n ɔ ɡ ʁ a f i,AO S EH AE N AO G AE F IH
océans,ɔ s e ɑ̃,AO S EH AA
odette,ɔ d ɛ t,AO D EH T
odeur,ɔ d œ ʁ,AO D AE
odieux,ɔ d j ø,AO D Y
odile,ɔ d i l,AO D IH L
odin,ɔ d ɛ̃,AO D EH
odomètre,ɔ d ɔ m ɛ t ʁ,AO D AO M EH T
odonate,ɔ d ɔ n a t,AO D AO N AE T
odorant,ɔ d ɔ ʁ ɑ̃,AO D AO AA
odorat,ɔ d ɔ ʁ a,AO D AO AE
odorats,ɔ d ɔ ʁ a,AO D AO AE
odoriférant,ɔ d ɔ ʁ i f e ʁ ɑ̃,AO D AO IH F EH AA
oenologue,e n ɔ l ɔ ɡ,EH N AO L AO G
oeuf,œ f,AE F
offensante,ɔ f ɑ̃ s ɑ̃ t,AO F AA S AA T
offense,ɔ f ɑ̃ s,AO F AA S
offenser,ɔ f ɑ̃ s e,AO F AA S EH
office,ɔ f i s,AO F IH S
officiante,ɔ f i s j ɑ̃ t,AO F IH S Y AA T
officier,ɔ f i s j e,AO F IH S Y EH
officiers,ɔ f i s j e,AO F IH S Y EH
officière,ɔ f i s j ɛ ʁ,AO F IH S Y EH
offrande,ɔ f ʁ ɑ̃ d,AO F AA D
offre,ɔ f ʁ,AO F
offres,ɔ f ʁ,AO F
offrir,ɔ f ʁ i ʁ,AO F IH
offshore,ɔ f ʃ ɔ ʁ,AO F SH AO
offusquer,ɔ f y s k e,AO F S K EH
ogier,ɔ ʒ j e,AO ZH Y EH
ogive,ɔ ʒ i v,AO ZH IH V
ognon,ɔ ɲ ɔ̃,AO AO
ogre,ɔ ɡ ʁ,AO G
ogresse,ɔ ɡ ʁ ɛ s,AO G EH S
ogresses,ɔ ɡ ʁ ɛ s,AO G EH S
oh,o,OH
ohm,o m,OH M
ohé,ɔ e,AO EH
oie,w a,W AE
oient,w a,W AE
oies,w a,W AE
oignent,w a ɲ ɑ̃,W AE AA
oignez,w a ɲ e,W AE EH
oignon,ɔ ɲ ɔ̃,AO AO
oignons,w a ɲ ɔ̃,W AE AO
oignons,ɔ ɲ ɔ̃,AO AO
oindre,w ɛ̃ d ʁ,W EH D
oing,w ɛ̃,W EH
oinj,w ɛ̃ ʒ,W EH ZH
oins,w ɛ̃,W EH
oint,w ɛ̃,W EH
ois,w a,W AE
oise,w a z,W AE Z
oiseau,w a z o,W AE Z OH
oiseaux,l e z ‿ w a z o,L EH Z W AE Z OH
oiseaux,w a z o,W AE Z OH
oiselet,w a z l ɛ,W AE Z L EH
oiseleur,w a z l œ ʁ,W AE Z L AE
oiselle,w a z ɛ l,W AE Z EH L
oiseusement,w a z ø z m ɑ̃,W AE Z Z M AA
oiseux,w a z ø,W AE Z
oisif,w a z i f,W AE Z IH F
oisillon,w a z i j ɔ̃,W AE Z IH Y AO
oisiveté,w a z i v t e,W AE Z IH V T EH
oison,w a z ɔ̃,W AE Z AO
oit,w a,W AE
okay,ɔ k e,AO K EH
okay,ɔ k ɛ,AO K EH
oki,ɔ k e,AO K EH
okroug,o k ʁ u ɡ,OH K UW G
okrougs,o k ʁ u ɡ,OH K UW G
olfaction,ɔ l f a k s j ɔ̃,AO L F AE K S Y AO
oliban,ɔ l i b ɑ̃,AO L IH B AA
olibrius,ɔ l i b ʁ i j y s,AO L IH B IH Y S
oligarchie,ɔ l i ɡ a ʁ ʃ i,AO L IH G AE SH IH
oligarques,ɔ l i ɡ a ʁ k,AO L IH G AE K
olim,ɔ l i m,AO L IH M
olivaire,ɔ l i v ɛ ʁ,AO L IH V EH
olive,ɔ l i v,AO L IH V
oliveraie,ɔ l i v ʁ ɛ,AO L IH V EH
olivia,ɔ l i v j a,AO L IH V Y AE
olivier,ɔ l i v j e,AO L IH V Y EH
oliviers,ɔ l i v j e,AO L IH V Y EH
olivâtre,ɔ l i v ɑ t ʁ,AO L IH V AA T
oléacée,ɔ l e a s e,AO L EH AE S EH
oléandre,ɔ l e ɑ̃ d ʁ,AO L EH AA D
oléandres,ɔ l e ɑ̃ d ʁ,AO L EH AA D
olécranienne,ɔ l e k ʁ a n j ɛ n,AO L EH K AE N Y EH N
olécrânienne,ɔ l e k ʁ ɑ n j ɛ n,AO L EH K AA N Y EH N
oléoduc,ɔ l e ɔ d y k,AO L EH AO D K
oléoducs,ɔ l e ɔ d y k,AO L EH AO D K
oléopneumatique,ɔ l e ɔ p n ø m a t i k,AO L EH AO P N M AE T IH K
oléopneumatiques,ɔ l e ɔ p n ø m a t i k,AO L EH AO P N M AE T IH K
omanais,ɔ m a n ɛ,AO M AE N EH
omanaise,ɔ m a n ɛ z,AO M AE N EH Z
ombrage,ɔ̃ b ʁ a ʒ,AO B AE ZH
ombrager,ɔ̃ b ʁ a ʒ e,AO B AE ZH EH
ombrale,ɔ̃ b ʁ a l,AO B AE L
ombre,ɔ̃ b ʁ,AO B
ombrelle,ɔ̃ b ʁ ɛ l,AO B EH L
ombrelles,ɔ̃ b ʁ ɛ l,AO B EH L
ombrer,ɔ̃ b ʁ e,AO B EH
ombres,ɔ̃ b ʁ,AO B
ombreusement,ɔ̃ b ʁ ø z m ɑ̃,AO B Z M AA
ombrie,ɔ̃ b ʁ i,AO B IH
ombudsman,ɔ m b y d s m a n,AO M B D S M AE N
ombudsman,ɔ̃ b y d s m ɑ̃,AO B D S M AA
omelette,ɔ m l ɛ t,AO M L EH T
omer,ɔ m ɛ ʁ,AO M EH
omettre,ɔ m ɛ t ʁ,AO M EH T
omicron,ɔ m i k ʁ ɔ n,AO M IH K AO N
omicron,ɔ m i k ʁ ɔ̃,AO M IH K AO
omission,ɔ m i s j ɔ̃,AO M IH S Y AO
omnibus,ɔ m n i b y s,AO M N IH B S
omnipotent,ɔ m n i p ɔ t ɑ̃,AO M N IH P AO T AA
omnipotente,ɔ m n i p ɔ t ɑ̃ t,AO M N IH P AO T AA T
omnipotentes,ɔ m n i p ɔ t ɑ̃ t,AO M N IH P AO T AA T
omnipotents,ɔ m n i p ɔ t ɑ̃,AO M N IH P AO T AA
omniprésence,ɔ m n i p ʁ e z ɑ̃ s,AO M N IH P EH Z AA S
omniprésences,ɔ m n i p ʁ e z ɑ̃ s,AO M N IH P EH Z AA S
omniprésent,ɔ m n i p ʁ e z ɑ̃,AO M N IH P EH Z AA
omniprésente,ɔ m n i p ʁ e z ɑ̃ t,AO M N IH P EH Z AA T
omniprésentes,ɔ m n i p ʁ e z ɑ̃ t,AO M N IH P EH Z AA T
omniprésents,ɔ m n i p ʁ e z ɑ̃,AO M N IH P EH Z AA
omniscience,ɔ m n i s j ɑ̃ s,AO M N IH S Y AA S
omnisciences,ɔ m n i s j ɑ̃ s,AO M N IH S Y AA S
omniscient,ɔ m n i s j ɑ̃,AO M N IH S Y AA
omnisciente,ɔ m n i s j ɑ̃ t,AO M N IH S Y AA T
omniscientes,ɔ m n i s j ɑ̃ t,AO M N IH S Y AA T
omniscients,ɔ m n i s j ɑ̃,AO M N IH S Y AA
omnium,ɔ m n j ɔ m,AO M N Y AO M
omnivore,ɔ m n i v ɔ ʁ,AO M N IH V AO
omoplate,ɔ m ɔ p l a t,AO M AO P L AE T
oméga,ɔ m e ɡ a,AO M EH G AE
on,ɔ̃,AO
onagre,ɔ n a ɡ ʁ,AO N AE G
onagres,ɔ n a ɡ ʁ,AO N AE G
onc,ɔ̃ k,AO K
once,ɔ̃ s,AO S
oncial,ɔ̃ s j a l,AO S Y AE L
onciales,ɔ̃ s j a l,AO S Y AE L
onciaux,ɔ̃ s j o,AO S Y OH
oncle,ɔ̃ k l,AO K L
oncles,ɔ̃ k l,AO K L
oncques,ɔ̃ k,AO K
onction,ɔ̃ k s j ɔ̃,AO K S Y AO
onctueux,ɔ̃ k t ɥ ø,AO K T
onde,ɔ̃ d,AO D
ondes,ɔ̃ d,AO D
ondioline,ɔ̃ d j ɔ l i n,AO D Y AO L IH N
ondoyant,ɔ̃ d w a j ɑ̃,AO D W AE Y AA
ondoyer,ɔ̃ d w a j e,AO D W AE Y EH
ondulante,ɔ̃ d y l ɑ̃ t,AO D L AA T
ondulantes,ɔ̃ d y l ɑ̃ t,AO D L AA T
onduler,ɔ̃ d y l e,AO D L EH
ondé,ɔ̃ d e,AO D EH
ondée,ɔ̃ d e,AO D EH
ongle,ɔ̃ ɡ l,AO G L
onglet,ɔ̃ ɡ l ɛ,AO G L EH
onguent,ɔ̃ ɡ ɑ̃,AO G AA
ongulé,ɔ̃ ɡ y l e,AO G L EH
oniomanie,ɔ n j ɔ m a n i,AO N Y AO M AE N IH
onirisme,ɔ n i ʁ i s m,AO N IH IH S M
onomastique,ɔ n ɔ m a s t i k,AO N AO M AE S T IH K
onomatopée,ɔ n ɔ m a t ɔ p e,AO N AO M AE T AO P EH
onomatopéique,ɔ n ɔ m a t ɔ p e i k,AO N AO M AE T AO P EH IH K
onques,ɔ̃ k,AO K
ont,ɔ̃,AO
ontario,ɔ̃ t a ʁ j o,AO T AE Y OH
ontogénéticienne,ɔ̃ t ɔ ʒ e n e t i s j ɛ n,AO T AO ZH EH N EH T IH S Y EH N
ontologie,ɔ̃ t ɔ l ɔ ʒ i,AO T AO L AO ZH IH
ontologique,ɔ̃ t ɔ l ɔ ʒ i k,AO T AO L AO ZH IH K
onze,ɔ̃ z,AO Z
onzième,ɔ̃ z j ɛ m,AO Z Y EH M
onzièmement,ɔ̃ z j ɛ m m ɑ̃,AO Z Y EH M M AA
onzièmes,ɔ̃ z j ɛ m,AO Z Y EH M
onéreusement,ɔ n e ʁ ø z m ɑ̃,AO N EH Z M AA
onéreux,ɔ n e ʁ ø,AO N EH
oolithe,ɔ ɔ l i t,AO AO L IH T
oolithique,ɔ ɔ l i t i k,AO AO L IH T IH K
oologie,ɔ o l ɔ ʒ i,AO OH L AO ZH IH
oologie,ɔ ɔ l ɔ ʒ i,AO AO L AO ZH IH
oophage,o ɔ f a ʒ,OH AO F AE ZH
oophagie,o ɔ f a ʒ i,OH AO F AE ZH IH
oothèque,o ɔ t ɛ k,OH AO T EH K
opacifier,ɔ p a s i f j e,AO P AE S IH F Y EH
opaque,ɔ p a k,AO P AE K
open,ɔ p ɛ n,AO P EH N
opercule,ɔ p ɛ ʁ k y l,AO P EH K L
ophiure,ɔ f j y ʁ,AO F Y
ophélie,ɔ f e l i,AO F EH L IH
opiacé,ɔ p j a s e,AO P Y AE S EH
opinel,ɔ p i n ɛ l,AO P IH N EH L
opiner,ɔ p i n e,AO P IH N EH
opinion,ɔ p i n j ɔ̃,AO P IH N Y AO
opiniâtre,ɔ p i n j ɑ t ʁ,AO P IH N Y AA T
opium,ɔ p j ɔ m,AO P Y AO M
opopanax,ɔ p ɔ p a n a k s,AO P AO P AE N AE K S
opoponax,ɔ p ɔ p ɔ n a k s,AO P AO P AO N AE K S
opossum,ɔ p ɔ s ɔ m,AO P AO S AO M
opothérapiquement,ɔ p ɔ t e ʁ a p i k m ɑ̃,AO P AO T EH AE P IH K M AA
opportun,ɔ p ɔ ʁ t œ̃,AO P AO T AE
opportunité,ɔ p ɔ ʁ t y n i t e,AO P AO T N IH T EH
opposant,ɔ p o z ɑ̃,AO P OH Z AA
opposer,ɔ p o z e,AO P OH Z EH
opposition,ɔ p o z i s j ɔ̃,AO P OH Z IH S Y AO
oppositionnelle,ɔ p o z i s j ɔ n ɛ l,AO P OH Z IH S Y AO N EH L
opposé,ɔ p o z e,AO P OH Z EH
oppresser,ɔ p ʁ e s e,AO P EH S EH
oppresseuse,ɔ p ʁ ɛ s ø z,AO P EH S Z
oppression,ɔ p ʁ ɛ s j ɔ̃,AO P EH S Y AO
optatif,ɔ p t a t i f,AO P T AE T IH F
opter,ɔ p t e,AO P T EH
opticien,ɔ p t i s j ɛ̃,AO P T IH S Y EH
optimisa,ɔ p t i m i z a,AO P T IH M IH Z AE
optimisai,ɔ p t i m i z e,AO P T IH M IH Z EH
optimisaient,ɔ p t i m i z ɛ,AO P T IH M IH Z EH
optimisais,ɔ p t i m i z ɛ,AO P T IH M IH Z EH
optimisait,ɔ p t i m i z ɛ,AO P T IH M IH Z EH
optimisant,ɔ p t i m i z ɑ̃,AO P T IH M IH Z AA
optimisas,ɔ p t i m i z ɑ,AO P T IH M IH Z AA
optimisasse,ɔ p t i m i z a s,AO P T IH M IH Z AE S
optimisassent,ɔ p t i m i z a s,AO P T IH M IH Z AE S
optimisasses,ɔ p t i m i z a s,AO P T IH M IH Z AE S
optimisassiez,ɔ p t i m i z a s j e,AO P T IH M IH Z AE S Y EH
optimisassions,ɔ p t i m i z a s j ɔ̃,AO P T IH M IH Z AE S Y AO
optimisation,ɔ p t i m i z a s j ɔ̃,AO P T IH M IH Z AE S Y AO
optimisations,ɔ p t i m i z a s j ɔ̃,AO P T IH M IH Z AE S Y AO
optimise,ɔ p t i m i z,AO P T IH M IH Z
optimisent,ɔ p t i m i z,AO P T IH M IH Z
optimisera,ɔ p t i m i z ʁ a,AO P T IH M IH Z AE
optimiserai,ɔ p t i m i z ʁ e,AO P T IH M IH Z EH
optimiseraient,ɔ p t i m i z ʁ ɛ,AO P T IH M IH Z EH
optimiserais,ɔ p t i m i z ʁ ɛ,AO P T IH M IH Z EH
optimiserait,ɔ p t i m i z ʁ ɛ,AO P T IH M IH Z EH
optimiseras,ɔ p t i m i z ʁ ɑ,AO P T IH M IH Z AA
optimiserez,ɔ p t i m i z ʁ e,AO P T IH M IH Z EH
optimiseriez,ɔ p t i m i z ə ʁ j e,AO P T IH M IH Z AX Y EH
optimiserions,ɔ p t i m i z ə ʁ j ɔ̃,AO P T IH M IH Z AX Y AO
optimiserons,ɔ p t i m i z ʁ ɔ̃,AO P T IH M IH Z AO
optimiseront,ɔ p t i m i z ʁ ɔ̃,AO P T IH M IH Z AO
optimises,ɔ p t i m i z,AO P T IH M IH Z
optimisez,ɔ p t i m i z e,AO P T IH M IH Z EH
optimisiez,ɔ p t i m i z j e,AO P T IH M IH Z Y EH
optimisions,ɔ p t i m i z j ɔ̃,AO P T IH M IH Z Y AO
optimisme,ɔ p t i m i z m,AO P T IH M IH Z M
optimismes,ɔ p t i m i s m,AO P T IH M IH S M
optimisons,ɔ p t i m i z ɔ̃,AO P T IH M IH Z AO
optimisâmes,ɔ p t i m i z ɑ m,AO P T IH M IH Z AA M
optimisât,ɔ p t i m i z ɑ,AO P T IH M IH Z AA
optimisâtes,ɔ p t i m i z ɑ t,AO P T IH M IH Z AA T
optimisèrent,ɔ p t i m i z ɛ ʁ,AO P T IH M IH Z EH
optimisé,ɔ p t i m i z e,AO P T IH M IH Z EH
opulemment,ɔ p y l a m ɑ̃,AO P L AE M AA
opulence,ɔ p y l ɑ̃ s,AO P L AA S
opulent,ɔ p y l ɑ̃,AO P L AA
opuntia,ɔ p ɔ̃ s j a,AO P AO S Y AE
opéra,ɔ p e ʁ a,AO P EH AE
opérante,ɔ p e ʁ ɑ̃ t,AO P EH AA T
opération,ɔ p e ʁ a s j ɔ̃,AO P EH AE S Y AO
opératiquement,ɔ p e ʁ a t i k m ɑ̃,AO P EH AE T IH K M AA
opérative,ɔ p e ʁ a t i v,AO P EH AE T IH V
opératoirement,ɔ p e ʁ a t w a ʁ m ɑ̃,AO P EH AE T W AE M AA
opérer,ɔ p e ʁ e,AO P EH EH
oqlf,o k y ɛ l ɛ f,OH K EH L EH F
or,ɔ ʁ,AO
oracle,ɔ ʁ a k l,AO AE K L
orage,ɔ ʁ a ʒ,AO AE ZH
orageux,ɔ ʁ a ʒ ø,AO AE ZH
oraison,ɔ ʁ ɛ z ɔ̃,AO EH Z AO
oral,ɔ ʁ a l,AO AE L
orale,ɔ ʁ a l,AO AE L
orales,ɔ ʁ a l,AO AE L
oralisation,ɔ ʁ a l i z a s j ɔ̃,AO AE L IH Z AE S Y AO
oraliser,ɔ ʁ a l i z e,AO AE L IH Z EH
orange,ɔ ʁ ɑ̃ ʒ,AO AA ZH
orangeat,ɔ ʁ ɑ̃ ʒ a,AO AA ZH AE
oranger,ɔ ʁ ɑ̃ ʒ e,AO AA ZH EH
orangeraie,ɔ ʁ ɑ̃ ʒ ʁ ɛ,AO AA ZH EH
orateur,ɔ ʁ a t œ ʁ,AO AE T AE
oratorienne,ɔ ʁ a t ɔ ʁ j ɛ n,AO AE T AO Y EH N
oratorio,ɔ ʁ a t ɔ ʁ j o,AO AE T AO Y OH
oraux,ɔ ʁ o,AO OH
orbe,ɔ ʁ b,AO B
orbiculairement,ɔ ʁ b i k y l ɛ ʁ m ɑ̃,AO B IH K L EH M AA
orbitales,ɔ ʁ b i t a l,AO B IH T AE L
orbite,ɔ ʁ b i t,AO B IH T
orbiter,ɔ ʁ b i t e,AO B IH T EH
orcades,ɔ ʁ k a d,AO K AE D
orchestra,ɔ ʁ k ɛ s t ʁ a,AO K EH S T AE
orchestrai,ɔ ʁ k ɛ s t ʁ e,AO K EH S T EH
orchestraient,ɔ ʁ k ɛ s t ʁ ɛ,AO K EH S T EH
orchestrais,ɔ ʁ k ɛ s t ʁ ɛ,AO K EH S T EH
